CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
12924,83,12,2469.4,1,Potential Loyalists,1
12925,69,2,403.59,1,Potential Loyalists,1
12926,406,4,1548.46,0,At-Risk Customers,1
12927,389,1,197.31,0,At-Risk Customers,1
12928,30,12,4304.89,1,Potential Loyalists,1
12929,306,1,117.85,0,At-Risk Customers,1
12930,73,2,415.8,1,Potential Loyalists,1
12931,16,57,92347.34,4,Average Buyers,1
12932,534,8,1698.56,0,At-Risk Customers,0
12933,19,8,1687.03,1,Potential Loyalists,1
12934,731,1,181.65,0,At-Risk Customers,0
12935,21,13,3900.08,1,Potential Loyalists,1
12936,12,4,1063.9,1,Potential Loyalists,1
12937,10,9,3097.61,1,Potential Loyalists,1
12938,20,1,114.14,1,Potential Loyalists,1
12939,59,20,25264.8,4,Average Buyers,1
12940,49,2,913.54,1,Potential Loyalists,1
12941,719,1,377.49,0,At-Risk Customers,0
12942,126,3,942.65,1,Potential Loyalists,1
12943,553,2,496.5,0,At-Risk Customers,0
12944,30,2,604.51,1,Potential Loyalists,1
12945,283,2,900.11,0,At-Risk Customers,1
12946,431,1,324.45,0,At-Risk Customers,0
12947,138,6,1908.03,1,Potential Loyalists,1
12948,11,9,2317.43,1,Potential Loyalists,1
12949,25,22,15526.7,4,Average Buyers,1
12950,3,2,1483.0,1,Potential Loyalists,1
12951,3,15,3213.72,1,Potential Loyalists,1
12952,0,4,1387.79,1,Potential Loyalists,1
12953,4,2,828.81,1,Potential Loyalists,1
12954,633,1,162.45,0,At-Risk Customers,0
12955,3,10,4410.24,1,Potential Loyalists,1
12956,301,4,521.89,0,At-Risk Customers,1
12957,4,13,8706.97,1,Potential Loyalists,1
12958,395,2,539.49,0,At-Risk Customers,1
12959,479,1,150.95,0,At-Risk Customers,0
12960,408,4,1322.07,0,At-Risk Customers,0
12961,374,1,211.99,0,At-Risk Customers,1
12962,2,2,266.39,1,Potential Loyalists,1
12963,3,12,3601.59,1,Potential Loyalists,1
12964,432,1,132.24,0,At-Risk Customers,0
12965,84,1,771.91,1,Potential Loyalists,1
12966,4,1,160.18,1,Potential Loyalists,1
12967,353,3,4306.92,0,At-Risk Customers,1
12968,107,1,135.95,1,Potential Loyalists,1
12969,597,1,122.45,0,At-Risk Customers,0
12970,2,10,1524.97,1,Potential Loyalists,1
12971,3,115,15869.99,4,Average Buyers,1
12972,408,4,1161.2,0,At-Risk Customers,0
12973,408,1,385.55,0,At-Risk Customers,0
12974,192,2,408.95,1,Potential Loyalists,1
12975,431,6,2100.09,0,At-Risk Customers,0
12976,206,8,3156.38,1,Potential Loyalists,1
12977,151,4,517.63,1,Potential Loyalists,1
12978,380,5,2502.82,0,At-Risk Customers,1
12979,724,1,517.7,0,At-Risk Customers,0
12980,152,21,16245.78,4,Average Buyers,1
12981,24,2,372.22,1,Potential Loyalists,1
12982,237,8,2744.81,1,Potential Loyalists,1
12983,593,1,490.08,0,At-Risk Customers,0
12984,13,1,97.5,1,Potential Loyalists,1
12985,23,1,754.38,1,Potential Loyalists,1
12986,423,10,2729.84,0,At-Risk Customers,0
12987,68,5,1312.21,1,Potential Loyalists,1
12988,287,1,535.32,0,At-Risk Customers,1
12989,3,32,13490.55,4,Average Buyers,1
12990,26,7,955.5,1,Potential Loyalists,1
12991,18,3,764.82,1,Potential Loyalists,1
12992,720,1,93.35,0,At-Risk Customers,0
12993,18,8,1259.63,1,Potential Loyalists,1
12994,115,2,645.47,1,Potential Loyalists,1
12995,80,1,211.32,1,Potential Loyalists,1
12996,370,1,355.5,0,At-Risk Customers,1
12997,17,8,2110.91,1,Potential Loyalists,1
12998,487,3,920.08,0,At-Risk Customers,0
12999,191,3,455.88,1,Potential Loyalists,1
13000,101,4,1032.5,1,Potential Loyalists,1
13001,17,32,23581.09,4,Average Buyers,1
13002,313,3,414.13,0,At-Risk Customers,1
13003,100,3,149.05,1,Potential Loyalists,1
13004,6,36,11650.85,4,Average Buyers,1
13005,168,4,999.68,1,Potential Loyalists,1
13006,51,1,81.57,1,Potential Loyalists,1
13007,574,1,175.25,0,At-Risk Customers,0
13008,318,3,612.13,0,At-Risk Customers,1
13009,667,1,234.0,0,At-Risk Customers,0
13010,369,2,330.12,0,At-Risk Customers,1
13011,367,1,101.1,0,At-Risk Customers,1
13012,4,11,2972.83,1,Potential Loyalists,1
13013,16,28,12330.67,4,Average Buyers,1
13014,5,11,5381.08,1,Potential Loyalists,1
13015,48,11,6586.42,1,Potential Loyalists,1
13016,68,3,789.89,1,Potential Loyalists,1
13017,2,1,204.0,1,Potential Loyalists,1
13018,11,35,9763.16,4,Average Buyers,1
13019,374,6,1229.95,0,At-Risk Customers,1
13020,557,2,618.96,0,At-Risk Customers,0
13021,20,16,4581.81,1,Potential Loyalists,1
13022,424,1,65.3,0,At-Risk Customers,0
13023,59,3,1449.03,1,Potential Loyalists,1
13024,465,2,555.87,0,At-Risk Customers,0
13025,726,1,323.39,0,At-Risk Customers,0
13026,26,8,1532.56,1,Potential Loyalists,1
13027,108,19,17335.2,4,Average Buyers,1
13028,17,2,661.32,1,Potential Loyalists,1
13029,25,5,1927.3,1,Potential Loyalists,1
13030,6,2,1227.22,1,Potential Loyalists,1
13031,402,5,3419.27,0,At-Risk Customers,1
13032,47,9,2843.55,1,Potential Loyalists,1
13033,352,2,220.55,0,At-Risk Customers,1
13034,49,3,922.68,1,Potential Loyalists,1
13035,68,3,1364.2,1,Potential Loyalists,1
13036,679,1,307.1,0,At-Risk Customers,0
13037,133,12,3914.95,1,Potential Loyalists,1
13038,75,3,908.46,1,Potential Loyalists,1
13039,579,4,1010.73,0,At-Risk Customers,0
13040,3,2,676.99,1,Potential Loyalists,1
13041,445,4,799.13,0,At-Risk Customers,0
13042,593,3,1556.54,0,At-Risk Customers,0
13043,268,1,516.42,0,At-Risk Customers,1
13044,286,11,4853.9,1,Potential Loyalists,1
13045,94,3,808.92,1,Potential Loyalists,1
13046,25,3,949.25,1,Potential Loyalists,1
13047,26,24,8795.16,4,Average Buyers,1
13048,9,9,4084.21,1,Potential Loyalists,1
13049,59,4,1408.24,1,Potential Loyalists,1
13050,9,35,12344.53,4,Average Buyers,1
13051,573,2,155.8,0,At-Risk Customers,0
13052,207,7,3168.53,1,Potential Loyalists,1
13053,616,1,127.65,0,At-Risk Customers,0
13055,73,4,2321.11,1,Potential Loyalists,1
13056,546,1,209.48,0,At-Risk Customers,0
13057,525,3,722.09,0,At-Risk Customers,0
13058,19,3,271.4,1,Potential Loyalists,1
13059,244,10,2303.17,1,Potential Loyalists,1
13060,248,1,307.53,1,Potential Loyalists,1
13061,67,1,248.61,1,Potential Loyalists,1
13062,186,1,346.98,1,Potential Loyalists,1
13063,475,1,188.4,0,At-Risk Customers,0
13064,7,6,1680.74,1,Potential Loyalists,1
13065,368,5,1260.91,0,At-Risk Customers,1
13066,19,2,470.8,1,Potential Loyalists,1
13067,77,3,508.51,1,Potential Loyalists,1
13068,5,2,344.0,1,Potential Loyalists,1
13069,9,37,9402.89,4,Average Buyers,1
13070,187,4,751.7,1,Potential Loyalists,1
13071,607,1,129.22,0,At-Risk Customers,0
13072,261,1,177.15,1,Potential Loyalists,1
13073,406,2,418.08,0,At-Risk Customers,1
13074,506,4,1378.74,0,At-Risk Customers,0
13075,124,1,919.61,1,Potential Loyalists,1
13076,452,1,135.4,0,At-Risk Customers,0
13077,285,10,2912.84,0,At-Risk Customers,1
13078,5,56,28693.37,4,Average Buyers,1
13079,16,5,389.18,1,Potential Loyalists,1
13080,174,4,280.73,1,Potential Loyalists,1
13081,6,28,59205.15,4,Average Buyers,1
13082,121,21,7335.75,4,Average Buyers,1
13083,70,2,284.07,1,Potential Loyalists,1
13084,486,1,122.4,0,At-Risk Customers,0
13085,152,8,2433.28,1,Potential Loyalists,1
13086,377,1,439.33,0,At-Risk Customers,1
13087,721,1,313.64,0,At-Risk Customers,0
13088,412,1,236.11,0,At-Risk Customers,0
13089,3,201,112670.58,2,One-Time Buyers,1
13090,3,24,14103.09,4,Average Buyers,1
13091,23,3,2321.82,1,Potential Loyalists,1
13092,65,12,2140.28,1,Potential Loyalists,1
13093,270,55,54943.65,4,Average Buyers,1
13094,16,13,2433.12,1,Potential Loyalists,1
13095,65,1,74.4,1,Potential Loyalists,1
13096,389,1,419.7,0,At-Risk Customers,1
13097,27,28,13389.22,4,Average Buyers,1
13098,4,25,26516.68,4,Average Buyers,1
13099,94,1,207.36,1,Potential Loyalists,1
13101,229,4,695.4,1,Potential Loyalists,1
13102,3,36,11502.85,4,Average Buyers,1
13103,34,3,709.64,1,Potential Loyalists,1
13104,41,8,1369.62,1,Potential Loyalists,1
13105,431,1,72.0,0,At-Risk Customers,0
13106,128,2,603.46,1,Potential Loyalists,1
13107,39,9,5253.07,1,Potential Loyalists,1
13108,367,2,1098.52,0,At-Risk Customers,1
13109,54,3,1134.03,1,Potential Loyalists,1
13110,26,12,2957.47,1,Potential Loyalists,1
13111,713,1,321.88,0,At-Risk Customers,0
13112,536,1,20.6,0,At-Risk Customers,0
13113,9,36,18286.53,4,Average Buyers,1
13114,725,1,234.38,0,At-Risk Customers,0
13115,6,10,5494.7,1,Potential Loyalists,1
13116,133,1,501.14,1,Potential Loyalists,1
13117,16,18,2643.81,1,Potential Loyalists,1
13118,14,9,2415.41,1,Potential Loyalists,1
13119,663,1,134.9,0,At-Risk Customers,0
13120,233,1,30.6,1,Potential Loyalists,1
13121,264,1,283.73,0,At-Risk Customers,1
13122,89,2,922.39,1,Potential Loyalists,1
13123,467,2,506.75,0,At-Risk Customers,0
13124,84,4,4782.45,1,Potential Loyalists,1
13125,518,1,158.57,0,At-Risk Customers,0
13126,39,12,3628.81,1,Potential Loyalists,1
13127,72,1,259.17,1,Potential Loyalists,1
13128,626,1,263.5,0,At-Risk Customers,0
13129,447,2,233.25,0,At-Risk Customers,0
13130,89,1,64.0,1,Potential Loyalists,1
13131,18,7,3313.77,1,Potential Loyalists,1
13132,256,1,77.3,1,Potential Loyalists,1
13133,268,3,200.45,0,At-Risk Customers,1
13134,80,6,2475.23,1,Potential Loyalists,1
13135,191,2,3371.45,1,Potential Loyalists,1
13136,51,13,6274.56,1,Potential Loyalists,1
13137,5,16,7712.7,1,Potential Loyalists,1
13138,17,7,1467.24,1,Potential Loyalists,1
13139,11,8,8202.98,1,Potential Loyalists,1
13140,103,5,1215.68,1,Potential Loyalists,1
13141,79,17,7668.58,1,Potential Loyalists,1
13142,14,1,307.09,1,Potential Loyalists,1
13143,579,1,405.1,0,At-Risk Customers,0
13144,327,2,135.35,0,At-Risk Customers,1
13145,34,7,1423.52,1,Potential Loyalists,1
13146,21,1,228.91,1,Potential Loyalists,1
13147,5,4,712.8,1,Potential Loyalists,1
13148,24,26,8621.81,4,Average Buyers,1
13149,9,4,1676.06,1,Potential Loyalists,1
13150,479,3,449.97,0,At-Risk Customers,0
13151,290,3,2580.74,0,At-Risk Customers,1
13152,412,7,2146.38,0,At-Risk Customers,0
13153,0,1,486.22,1,Potential Loyalists,1
13154,394,3,1624.84,0,At-Risk Customers,1
13155,28,6,1750.18,1,Potential Loyalists,1
13156,380,3,1586.54,0,At-Risk Customers,1
13157,44,9,5687.36,1,Potential Loyalists,1
13158,89,5,1508.18,1,Potential Loyalists,1
13159,3,4,1437.85,1,Potential Loyalists,1
13160,17,1,91.8,1,Potential Loyalists,1
13161,308,2,478.88,0,At-Risk Customers,1
13162,117,16,9275.49,1,Potential Loyalists,1
13163,605,1,17.65,0,At-Risk Customers,0
13164,564,2,372.2,0,At-Risk Customers,0
13165,41,3,1451.16,1,Potential Loyalists,1
13166,278,2,884.18,0,At-Risk Customers,1
13167,13,5,1125.15,1,Potential Loyalists,1
13168,31,5,1875.31,1,Potential Loyalists,1
13169,58,3,840.08,1,Potential Loyalists,1
13170,21,1,116.01,1,Potential Loyalists,1
13171,16,3,468.41,1,Potential Loyalists,1
13172,395,1,69.6,0,At-Risk Customers,1
13173,362,10,2451.64,0,At-Risk Customers,1
13174,11,12,9494.84,1,Potential Loyalists,1
13175,577,2,831.45,0,At-Risk Customers,0
13176,41,1,492.84,1,Potential Loyalists,1
13177,59,2,512.2,1,Potential Loyalists,1
13178,21,21,14059.19,4,Average Buyers,1
13179,613,1,572.31,0,At-Risk Customers,0
13180,602,1,86.1,0,At-Risk Customers,0
13181,376,1,359.69,0,At-Risk Customers,1
13182,40,1,121.18,1,Potential Loyalists,1
13183,2,15,7036.18,1,Potential Loyalists,1
13184,9,10,1701.29,1,Potential Loyalists,1
13185,262,1,71.4,1,Potential Loyalists,1
13186,34,3,1575.89,1,Potential Loyalists,1
13187,332,4,367.01,0,At-Risk Customers,1
13188,6,1,114.6,1,Potential Loyalists,1
13189,13,2,260.68,1,Potential Loyalists,1
13190,539,3,570.66,0,At-Risk Customers,0
13191,653,1,164.69,0,At-Risk Customers,0
13192,90,6,2558.58,1,Potential Loyalists,1
13193,56,1,117.88,1,Potential Loyalists,1
13194,130,2,472.78,1,Potential Loyalists,1
13195,409,1,172.38,0,At-Risk Customers,0
13196,6,7,3068.84,1,Potential Loyalists,1
13197,604,1,373.01,0,At-Risk Customers,0
13198,5,8,4974.23,1,Potential Loyalists,1
13199,2,66,16130.85,4,Average Buyers,1
13200,14,4,870.09,1,Potential Loyalists,1
13201,497,4,1240.61,0,At-Risk Customers,0
13202,389,7,1580.3,0,At-Risk Customers,1
13203,4,10,2648.25,1,Potential Loyalists,1
13204,726,1,966.66,0,At-Risk Customers,0
13205,438,1,2803.2,0,At-Risk Customers,0
13206,395,13,8377.32,0,At-Risk Customers,1
13207,10,4,535.86,1,Potential Loyalists,1
13208,53,9,1988.5,1,Potential Loyalists,1
13209,25,13,8509.51,1,Potential Loyalists,1
13210,88,1,353.48,1,Potential Loyalists,1
13211,5,10,2729.32,1,Potential Loyalists,1
13212,14,3,788.08,1,Potential Loyalists,1
13213,51,11,3851.52,1,Potential Loyalists,1
13214,412,7,3264.23,0,At-Risk Customers,0
13215,397,1,81.6,0,At-Risk Customers,1
13216,262,1,333.74,1,Potential Loyalists,1
13217,117,4,666.48,1,Potential Loyalists,1
13218,122,1,62.64,1,Potential Loyalists,1
13219,613,1,76.23,0,At-Risk Customers,0
13220,73,5,1336.09,1,Potential Loyalists,1
13221,235,2,847.41,1,Potential Loyalists,1
13222,572,1,88.5,0,At-Risk Customers,0
13223,195,6,969.12,1,Potential Loyalists,1
13224,55,2,2155.95,1,Potential Loyalists,1
13225,55,15,14896.87,1,Potential Loyalists,1
13226,268,2,312.46,0,At-Risk Customers,1
13227,196,1,257.7,1,Potential Loyalists,1
13228,76,1,358.0,1,Potential Loyalists,1
13229,220,1,160.95,1,Potential Loyalists,1
13230,24,29,5963.52,4,Average Buyers,1
13232,7,7,1357.6,1,Potential Loyalists,1
13233,69,4,1176.46,1,Potential Loyalists,1
13234,667,2,356.95,0,At-Risk Customers,0
13235,207,1,1031.07,1,Potential Loyalists,1
13236,19,2,744.85,1,Potential Loyalists,1
13237,382,1,643.0,0,At-Risk Customers,1
13238,12,6,1006.63,1,Potential Loyalists,1
13239,256,5,1594.69,1,Potential Loyalists,1
13240,91,8,1738.52,1,Potential Loyalists,1
13241,406,1,115.58,0,At-Risk Customers,1
13242,107,7,699.4,1,Potential Loyalists,1
13243,198,5,1278.04,1,Potential Loyalists,1
13244,87,1,121.74,1,Potential Loyalists,1
13245,45,2,989.22,1,Potential Loyalists,1
13246,13,11,3387.43,1,Potential Loyalists,1
13247,12,4,501.12,1,Potential Loyalists,1
13248,119,2,465.68,1,Potential Loyalists,1
13249,87,9,1608.93,1,Potential Loyalists,1
13250,455,2,256.04,0,At-Risk Customers,0
13251,397,1,252.68,0,At-Risk Customers,1
13252,389,2,399.3,0,At-Risk Customers,1
13253,151,4,2951.11,1,Potential Loyalists,1
13254,371,1,51.41,0,At-Risk Customers,1
13255,4,3,904.46,1,Potential Loyalists,1
13257,431,1,149.75,0,At-Risk Customers,0
13258,6,5,1035.18,1,Potential Loyalists,1
13259,56,9,1433.38,1,Potential Loyalists,1
13260,56,1,557.62,1,Potential Loyalists,1
13261,263,2,944.1,1,Potential Loyalists,1
13262,258,3,573.45,1,Potential Loyalists,1
13263,3,38,8497.34,4,Average Buyers,1
13264,437,1,722.56,0,At-Risk Customers,0
13265,48,5,2107.66,1,Potential Loyalists,1
13266,6,19,6135.04,1,Potential Loyalists,1
13267,12,35,9457.06,4,Average Buyers,1
13268,12,11,3214.69,1,Potential Loyalists,1
13269,6,27,8558.02,4,Average Buyers,1
13270,361,1,1180.0,0,At-Risk Customers,1
13271,32,1,217.38,1,Potential Loyalists,1
13272,26,2,276.56,1,Potential Loyalists,1
13273,108,1,138.98,1,Potential Loyalists,1
13274,404,1,360.85,0,At-Risk Customers,1
13275,378,2,241.66,0,At-Risk Customers,1
13276,58,5,1939.26,1,Potential Loyalists,1
13277,10,7,523.3,1,Potential Loyalists,1
13278,35,4,1435.85,1,Potential Loyalists,1
13279,73,1,137.75,1,Potential Loyalists,1
13280,117,7,2322.63,1,Potential Loyalists,1
13281,434,1,350.85,0,At-Risk Customers,0
13282,13,4,1313.19,1,Potential Loyalists,1
13283,54,4,373.36,1,Potential Loyalists,1
13284,325,1,201.19,0,At-Risk Customers,1
13285,18,6,3364.59,1,Potential Loyalists,1
13286,595,1,734.91,0,At-Risk Customers,0
13287,598,3,781.59,0,At-Risk Customers,0
13288,438,5,927.61,0,At-Risk Customers,0
13289,718,1,307.95,0,At-Risk Customers,0
13290,433,1,208.63,0,At-Risk Customers,0
13291,150,11,3320.84,1,Potential Loyalists,1
13292,33,5,994.51,1,Potential Loyalists,1
13293,387,6,1192.94,0,At-Risk Customers,1
13294,184,3,1689.53,1,Potential Loyalists,1
13295,354,4,1101.97,0,At-Risk Customers,1
13296,132,6,792.51,1,Potential Loyalists,1
13297,2,7,4368.62,1,Potential Loyalists,1
13299,263,3,1218.7,1,Potential Loyalists,1
13300,164,3,1285.51,1,Potential Loyalists,1
13301,98,4,618.09,1,Potential Loyalists,1
13302,150,2,159.2,1,Potential Loyalists,1
13303,395,1,61.72,0,At-Risk Customers,1
13304,346,4,1217.99,0,At-Risk Customers,1
13305,16,15,3541.55,1,Potential Loyalists,1
13306,425,1,53.65,0,At-Risk Customers,0
13307,115,3,273.34,1,Potential Loyalists,1
13308,17,4,1670.37,1,Potential Loyalists,1
13309,2,6,1706.37,1,Potential Loyalists,1
13310,23,5,1541.2,1,Potential Loyalists,1
13311,145,1,490.11,1,Potential Loyalists,1
13312,446,1,124.75,0,At-Risk Customers,0
13313,17,12,3445.32,1,Potential Loyalists,1
13314,58,2,589.47,1,Potential Loyalists,1
13315,684,1,310.26,0,At-Risk Customers,0
13316,32,10,13191.57,1,Potential Loyalists,1
13317,61,19,6486.09,1,Potential Loyalists,1
13318,0,2,489.92,1,Potential Loyalists,1
13319,12,57,21773.4,4,Average Buyers,1
13320,73,6,2228.1,1,Potential Loyalists,1
13321,67,2,567.36,1,Potential Loyalists,1
13322,12,1,199.48,1,Potential Loyalists,1
13323,3,4,513.05,1,Potential Loyalists,1
13324,31,18,10513.47,1,Potential Loyalists,1
13325,76,1,675.3,1,Potential Loyalists,1
13326,427,1,281.76,0,At-Risk Customers,0
13327,33,20,9879.48,4,Average Buyers,1
13328,311,1,1308.48,0,At-Risk Customers,1
13329,26,8,5112.97,1,Potential Loyalists,1
13330,87,6,2806.18,1,Potential Loyalists,1
13331,396,1,262.4,0,At-Risk Customers,1
13332,9,1,350.9,1,Potential Loyalists,1
13333,406,3,1015.74,0,At-Risk Customers,1
13334,77,5,6263.75,1,Potential Loyalists,1
13336,72,1,795.12,1,Potential Loyalists,1
13337,541,1,1575.26,0,At-Risk Customers,0
13338,152,4,2445.62,1,Potential Loyalists,1
13339,195,1,860.12,1,Potential Loyalists,1
13340,40,12,22100.56,1,Potential Loyalists,1
13341,255,1,775.85,1,Potential Loyalists,1
13343,172,1,353.43,1,Potential Loyalists,1
13344,62,3,2543.72,1,Potential Loyalists,1
13345,282,1,389.5,0,At-Risk Customers,1
13346,457,6,299.4,0,At-Risk Customers,0
13347,65,1,341.36,1,Potential Loyalists,1
13348,59,1,233.76,1,Potential Loyalists,1
13349,5,1,247.32,1,Potential Loyalists,1
13350,11,2,979.12,1,Potential Loyalists,1
13351,61,1,373.94,1,Potential Loyalists,1
13352,55,1,397.98,1,Potential Loyalists,1
13354,66,1,743.53,1,Potential Loyalists,1
13355,117,1,674.7,1,Potential Loyalists,1
13356,75,1,768.24,1,Potential Loyalists,1
13357,252,5,3838.36,1,Potential Loyalists,1
13358,263,1,439.03,1,Potential Loyalists,1
13359,58,2,1043.31,1,Potential Loyalists,1
13360,426,4,1553.65,0,At-Risk Customers,0
13361,467,2,1450.5,0,At-Risk Customers,0
13362,4,7,5394.07,1,Potential Loyalists,1
13363,12,3,1723.86,1,Potential Loyalists,1
13364,66,1,134.96,1,Potential Loyalists,1
13365,28,2,2225.37,1,Potential Loyalists,1
13366,45,1,56.16,1,Potential Loyalists,1
13367,426,1,510.2,0,At-Risk Customers,0
13368,251,4,1121.5,1,Potential Loyalists,1
13369,360,1,616.56,0,At-Risk Customers,1
13370,366,1,1509.74,0,At-Risk Customers,1
13371,500,2,2297.66,0,At-Risk Customers,0
13372,84,1,378.64,1,Potential Loyalists,1
13373,55,6,7587.19,1,Potential Loyalists,1
13374,409,2,422.8,0,At-Risk Customers,0
13375,83,2,1792.23,1,Potential Loyalists,1
13376,94,3,1019.76,1,Potential Loyalists,1
13377,391,2,1552.88,0,At-Risk Customers,1
13379,21,3,572.56,1,Potential Loyalists,1
13380,427,1,62.4,0,At-Risk Customers,0
13381,26,12,8224.37,1,Potential Loyalists,1
13382,275,5,1387.58,0,At-Risk Customers,1
13383,538,1,305.28,0,At-Risk Customers,0
13384,25,11,6680.83,1,Potential Loyalists,1
13385,324,1,534.57,0,At-Risk Customers,1
13386,409,2,835.46,0,At-Risk Customers,0
13387,412,1,189.44,0,At-Risk Customers,0
13388,126,3,1185.65,1,Potential Loyalists,1
13389,6,3,797.96,1,Potential Loyalists,1
13390,69,1,544.08,1,Potential Loyalists,1
13391,198,1,59.8,1,Potential Loyalists,1
13392,672,1,91.14,0,At-Risk Customers,0
13393,578,4,1131.45,0,At-Risk Customers,0
13394,48,18,6319.6,1,Potential Loyalists,1
13395,180,3,1180.23,1,Potential Loyalists,1
13396,24,2,1360.99,1,Potential Loyalists,1
13397,67,10,3191.87,1,Potential Loyalists,1
13398,187,2,670.34,1,Potential Loyalists,1
13399,459,3,275.4,0,At-Risk Customers,0
13400,577,1,310.83,0,At-Risk Customers,0
13402,122,4,1535.13,1,Potential Loyalists,1
13403,12,3,229.5,1,Potential Loyalists,1
13404,207,1,217.81,1,Potential Loyalists,1
13405,69,6,1213.81,1,Potential Loyalists,1
13406,422,2,568.92,0,At-Risk Customers,0
13407,573,3,2244.7,0,At-Risk Customers,0
13408,3,104,50870.62,4,Average Buyers,1
13410,19,9,2201.96,1,Potential Loyalists,1
13411,102,1,213.55,1,Potential Loyalists,1
13412,615,1,487.35,0,At-Risk Customers,0
13413,634,6,429.44,0,At-Risk Customers,0
13414,128,6,2494.14,1,Potential Loyalists,1
13415,467,4,800.67,0,At-Risk Customers,0
13416,38,3,940.8,1,Potential Loyalists,1
13417,200,5,1264.66,1,Potential Loyalists,1
13418,6,31,12233.6,4,Average Buyers,1
13419,58,1,221.06,1,Potential Loyalists,1
13420,144,2,159.85,1,Potential Loyalists,1
13421,35,8,4103.12,1,Potential Loyalists,1
13422,59,1,2626.3,1,Potential Loyalists,1
13423,423,1,217.03,0,At-Risk Customers,0
13424,444,1,572.77,0,At-Risk Customers,0
13425,103,5,3403.63,1,Potential Loyalists,1
13426,5,21,7875.6,4,Average Buyers,1
13427,14,6,1006.53,1,Potential Loyalists,1
13428,5,3,499.98,1,Potential Loyalists,1
13429,5,4,1006.8,1,Potential Loyalists,1
13430,13,2,679.45,1,Potential Loyalists,1
13431,62,8,3316.24,1,Potential Loyalists,1
13432,566,2,439.1,0,At-Risk Customers,0
13433,496,4,658.32,0,At-Risk Customers,0
13434,69,5,1666.86,1,Potential Loyalists,1
13435,19,8,4032.93,1,Potential Loyalists,1
13437,9,7,3408.06,1,Potential Loyalists,1
13438,542,1,46.5,0,At-Risk Customers,0
